Date,Ticker,Name,Open,High,Low,Close,Volume,ForeignNetBuy,TrustNetBuy,DealerNetBuy,RetailVolume
2026-09-17,1218.TW,泰山,14.4,14.4,14.25,14.4,617015,-3000.0,0.0,2000.0,612015
2026-09-17,1219.TW,福壽,11.15,11.3,11.15,11.25,179443,23161.0,0.0,4000.0,152282
2026-09-17,1220.TW,台榮,10.85,10.85,10.7,10.8,153513,15805.0,0.0,1000.0,136708
2026-09-17,1225.TW,福懋油,24.7,25.1,24.65,25.0,112556,-2000.0,0.0,1000.0,109556
2026-09-17,1227.TW,佳格,28.05,28.25,28.05,28.2,504186,94000.0,0.0,4000.0,406186
2026-09-17,1229.TW,聯華,40.1,40.6,40.0,40.35,1710655,175885.0,-1000.0,7967.0,1525803
2026-09-17,1231.TW,聯華食,79.4,79.8,79.4,79.5,170610,39000.0,-320.0,2172.0,129118
2026-09-17,1232.TW,大統益,155.0,155.0,154.0,154.5,90359,25000.0,0.0,2000.0,63359
2026-09-17,1233.TW,天仁,28.0,28.05,27.95,28.05,18198,1000.0,0.0,0.0,17198
2026-09-17,1234.TW,黑松,33.1,33.35,33.1,33.35,69371,18000.0,0.0,4000.0,47371
2026-09-17,1235.TW,興泰,36.5,38.85,36.5,37.5,13633,2000.0,0.0,1000.0,10633
2026-09-17,1236.TW,宏亞,25.5,25.6,24.8,25.55,129151,5000.0,0.0,0.0,124151
2026-09-17,1256.TW,鮮活果汁-KY,171.5,171.5,170.0,170.5,62378,11000.0,0.0,-5000.0,46378
2026-09-17,1301.TW,台塑,62.8,64.7,62.5,64.6,26190059,9109152.0,0.0,874762.0,16206145
2026-09-17,1303.TW,南亞,228.0,239.5,226.5,236.0,92909712,-4967411.0,23317000.0,722608.0,63902693
2026-09-17,1304.TW,台聚,12.25,12.65,12.15,12.6,3387387,2086038.0,0.0,3501.0,1297848
2026-09-17,1305.TW,華夏,12.1,12.35,11.85,12.3,2519543,1147085.0,0.0,4226.0,1368232
2026-09-17,1307.TW,三芳,30.35,30.75,30.35,30.6,330779,151821.0,0.0,-9000.0,169958
2026-09-17,1308.TW,亞聚,14.15,14.45,13.95,14.4,2927097,527676.0,0.0,-4403.0,2395018
2026-09-17,1309.TW,台達化,13.75,14.3,13.5,14.1,3424625,1081797.0,0.0,9768.0,2333060
2026-09-17,1310.TW,台苯,8.51,9.11,8.51,9.03,10239090,2846852.0,0.0,-12000.0,7380238
2026-09-17,1312.TW,國喬,14.7,15.1,14.65,14.95,17167705,6040680.0,0.0,586176.0,10540849
2026-09-17,1313.TW,聯成,12.0,12.4,11.95,12.3,5663264,2815000.0,0.0,3197.0,2845067
2026-09-17,1314.TW,中石化,8.23,8.96,8.23,8.96,128600273,25034061.0,0.0,2277281.0,101288931
2026-09-17,1315.TW,達新,66.1,66.9,66.1,66.9,45224,5000.0,0.0,0.0,40224
2026-09-17,1316.TW,上曜,10.7,10.75,10.6,10.65,821479,230421.0,0.0,1000.0,590058
2026-09-17,1319.TW,東陽,79.5,80.1,79.2,79.9,1163285,511329.0,-1000.0,46834.0,604122
2026-09-17,1321.TW,大洋,32.35,32.6,31.85,32.5,208000,71000.0,0.0,1000.0,136000
2026-09-17,1323.TW,永裕,21.45,21.45,21.35,21.45,40350,7000.0,0.0,0.0,33350
2026-09-17,1324.TW,地球,9.99,10.05,9.99,9.99,21729,-2000.0,0.0,1000.0,18729
2026-09-17,1325.TW,恆大,25.8,25.85,25.65,25.8,138712,102000.0,0.0,1000.0,35712
2026-09-17,1326.TW,台化,66.3,68.7,66.1,68.6,24043657,7698517.0,0.0,951752.0,15393388
2026-09-17,1337.TW,再生-KY,4.42,4.53,4.42,4.49,369808,92672.0,0.0,2000.0,275136
2026-09-17,1338.TW,廣華-KY,14.3,14.35,14.2,14.35,30680,3000.0,0.0,1000.0,26680
2026-09-17,1339.TW,昭輝,42.65,43.4,42.65,43.2,112282,1000.0,0.0,-116.0,111166
2026-09-17,1340.TW,勝悅-KY,5.22,5.24,5.13,5.15,157641,0.0,0.0,3000.0,154641
2026-09-17,1341.TW,富林-KY,59.2,59.2,59.2,59.2,1006,1000.0,0.0,0.0,6
2026-09-17,1342.TW,八貫,100.0,101.5,100.0,100.5,218920,30000.0,0.0,1000.0,187920
2026-09-17,1402.TW,遠東新,27.45,28.2,27.35,28.1,11978020,5452551.0,-1860000.0,100517.0,4564952
2026-09-17,1409.TW,新纖,24.1,25.1,24.1,24.8,13959451,5640949.0,0.0,-184580.0,8133922
2026-09-17,1410.TW,南染,24.65,25.05,24.25,24.25,180070,-2000.0,0.0,0.0,178070
2026-09-17,1413.TW,宏洲,9.22,9.22,9.21,9.21,8243,-1000.0,0.0,1000.0,6243
2026-09-17,1414.TW,東和,17.2,17.45,17.15,17.4,108614,30670.0,0.0,0.0,77944
2026-09-17,1416.TW,廣豐,11.3,11.4,11.25,11.3,183418,-14840.0,0.0,0.0,168578
2026-09-17,1417.TW,嘉裕,7.98,8.07,7.98,8.02,96130,-10000.0,0.0,1000.0,85130
2026-09-17,1418.TW,東華,17.45,17.8,17.45,17.6,29143,1000.0,0.0,0.0,28143
2026-09-17,1419.TW,新紡,66.0,66.3,65.8,66.2,42105,9000.0,0.0,2000.0,31105
2026-09-17,1423.TW,利華,35.25,35.25,35.0,35.0,7158,6000.0,0.0,0.0,1158
2026-09-17,1432.TW,大魯閣,15.0,15.0,14.9,14.9,117740,1000.0,0.0,0.0,116740
2026-09-17,1434.TW,福懋,17.6,18.0,17.55,17.85,2213287,1386123.0,0.0,7000.0,820164
2026-09-17,1435.TW,中福,22.75,22.75,22.4,22.4,7318,5000.0,0.0,1000.0,1318
2026-09-17,1436.TW,華友聯,36.0,36.7,36.0,36.7,89191,47949.0,0.0,0.0,41242
2026-09-17,1437.TW,勤益控,32.4,32.65,32.35,32.45,146633,49000.0,0.0,1000.0,96633
2026-09-17,1438.TW,三地開發,21.45,21.6,21.15,21.4,31706,8000.0,0.0,1000.0,22706
2026-09-17,1439.TW,雋揚,28.1,28.7,28.1,28.55,10192,-1000.0,0.0,0.0,9192
2026-09-17,1440.TW,南紡,13.05,13.55,12.9,13.45,2744843,914717.0,0.0,24000.0,1806126
2026-09-17,1442.TW,名軒,30.45,30.95,30.4,30.9,416925,258941.0,0.0,1000.0,156984
2026-09-17,1443.TW,立益物流,23.0,23.35,22.85,23.35,15647,2000.0,0.0,0.0,13647
2026-09-17,1444.TW,力麗,6.7,7.05,6.7,7.01,1795139,429838.0,0.0,5000.0,1360301
2026-09-17,1445.TW,大宇,10.35,10.35,10.0,10.0,146249,5579.0,0.0,1000.0,139670
2026-09-17,1446.TW,宏和,13.35,13.85,13.35,13.55,251259,-35000.0,0.0,-3000.0,213259
2026-09-17,1447.TW,力鵬,6.33,6.67,6.33,6.63,1160757,294980.0,0.0,5000.0,860777
2026-09-17,1449.TW,佳和,12.1,12.7,12.1,12.3,611266,104442.0,0.0,586.0,506238
2026-09-17,1451.TW,年興,16.95,17.1,16.95,17.1,95337,-18000.0,0.0,2000.0,75337
2026-09-17,1452.TW,宏益,10.8,10.95,10.75,10.8,152536,-30000.0,0.0,4000.0,118536
2026-09-17,1453.TW,大將,10.9,10.95,10.9,10.95,15602,0.0,0.0,0.0,15602
2026-09-17,1454.TW,台富,12.6,12.95,12.6,12.6,29292,11000.0,0.0,2000.0,16292
2026-09-17,1455.TW,集盛,9.51,9.95,9.51,9.89,963403,579461.0,0.0,13000.0,370942
2026-09-17,1456.TW,怡華,14.15,14.3,13.9,13.9,137568,-10992.0,0.0,1000.0,125576
2026-09-17,1457.TW,宜進,14.3,14.5,14.3,14.45,111847,-10000.0,0.0,2000.0,99847
2026-09-17,1459.TW,聯發,15.75,15.75,15.5,15.75,130591,4000.0,0.0,4000.0,122591
2026-09-17,1460.TW,宏遠,6.25,6.4,6.25,6.38,236252,43830.0,0.0,3000.0,189422
2026-09-17,1463.TW,強盛新,17.65,17.7,17.45,17.45,24187,4000.0,0.0,1000.0,19187
2026-09-17,1464.TW,得力,9.92,9.98,9.9,9.94,370710,50894.0,0.0,2000.0,317816
2026-09-17,1465.TW,偉全,11.8,11.85,11.55,11.55,496088,61000.0,0.0,2000.0,433088
2026-09-17,1466.TW,聚隆,14.85,15.3,14.8,14.95,299518,26900.0,0.0,0.0,272618
2026-09-17,1467.TW,南緯,7.97,8.32,7.97,8.14,167036,33000.0,0.0,-21000.0,113036
2026-09-17,1468.TW,昶和,12.9,13.1,12.7,13.1,77646,19000.0,0.0,-2000.0,56646
2026-09-17,1470.TW,大統新創,24.4,24.4,24.0,24.25,37462,2000.0,0.0,1000.0,34462
2026-09-17,1471.TW,首利,9.3,9.73,9.3,9.35,222912,2000.0,0.0,3000.0,217912
2026-09-17,1472.TW,三洋實業,87.1,87.9,87.1,87.5,14593,-1000.0,0.0,-10000.0,3593
2026-09-17,1473.TW,台南,19.6,19.85,19.6,19.8,18451,3000.0,0.0,1000.0,14451
2026-09-17,1474.TW,弘裕,9.98,10.6,9.78,10.05,443245,-38000.0,0.0,5000.0,400245
2026-09-17,1475.TW,業旺,26.25,26.25,25.85,26.05,21532,0.0,0.0,1000.0,20532
2026-09-17,1476.TW,儒鴻,285.5,286.0,283.0,284.0,1077099,-254004.0,53000.0,4393.0,765702
2026-09-17,1477.TW,聚陽,192.0,195.5,191.0,194.0,1369161,563103.0,-126543.0,2020.0,677495
2026-09-17,1503.TW,士電,197.0,199.5,197.0,197.5,795159,38004.0,-1000.0,-2648.0,753507
2026-09-17,1504.TW,東元,70.3,70.9,70.0,70.9,4233525,-248659.0,31000.0,82001.0,3871865
2026-09-17,1506.TW,正道,9.84,9.85,9.78,9.8,72380,-3000.0,0.0,1000.0,68380
2026-09-17,1512.TW,瑞利,6.18,6.19,6.12,6.19,68674,5000.0,0.0,0.0,63674
2026-09-17,1513.TW,中興電,163.5,165.5,163.5,165.0,1750471,564241.0,420000.0,52258.0,713972
2026-09-17,1514.TW,亞力,100.0,101.5,100.0,101.0,758306,411456.0,-679.0,3003.0,343168
2026-09-17,1515.TW,力山,29.35,29.6,29.3,29.3,548679,144560.0,0.0,35.0,404084
2026-09-17,1516.TW,川飛,14.45,14.45,13.35,13.35,148811,-2001.0,0.0,1000.0,145810
2026-09-17,1517.TW,利奇,10.35,10.5,10.35,10.5,201429,53000.0,0.0,2000.0,146429
2026-09-17,1519.TW,華城,711.0,715.0,703.0,705.0,618004,16882.0,3000.0,1244.0,596878
2026-09-17,1521.TW,大億,25.15,25.25,24.9,25.15,15764,-1000.0,0.0,1000.0,13764
2026-09-17,1522.TW,堤維西,25.4,25.9,25.3,25.85,389954,127403.0,0.0,3035.0,259516
2026-09-17,1524.TW,耿鼎,25.8,26.15,25.8,25.95,255646,117338.0,0.0,0.0,138308
2026-09-17,1525.TW,江申,65.0,65.0,65.0,65.0,1001,1000.0,0.0,0.0,1
2026-09-17,1526.TW,日馳,14.9,14.9,14.6,14.75,49055,4000.0,0.0,1000.0,44055
2026-09-17,1527.TW,鑽全,32.3,32.5,32.3,32.35,55727,-10000.0,0.0,2000.0,43727
2026-09-17,1528.TW,恩德,25.75,25.75,24.0,24.1,11821729,-152852.0,0.0,840.0,11668037
2026-09-17,1529.TW,樂事綠能,14.7,15.05,14.6,14.8,2142441,394759.0,0.0,-11000.0,1736682
2026-09-17,1530.TW,亞崴,27.1,27.25,27.1,27.2,33497,2000.0,0.0,935.0,30562
2026-09-17,1531.TW,高林股,11.5,11.8,11.5,11.75,73514,12000.0,0.0,1000.0,60514
2026-09-17,1532.TW,勤美,22.4,22.55,22.35,22.45,223665,108000.0,0.0,1000.0,114665
2026-09-17,1533.TW,車王電,30.25,30.7,30.1,30.65,52558,26000.0,0.0,0.0,26558
2026-09-17,1535.TW,中宇,44.5,44.95,44.5,44.9,55075,6000.0,0.0,3000.0,46075
2026-09-17,1536.TW,和大,46.2,46.8,46.2,46.65,878684,370000.0,0.0,-13642.0,495042
2026-09-17,1537.TW,廣隆,116.0,116.0,114.5,115.5,53859,-2000.0,0.0,3000.0,48859
2026-09-17,1538.TW,正峰,0.0,0.0,0.0,0.0,790,0.0,0.0,0.0,790
2026-09-17,1539.TW,巨庭,15.75,15.75,15.55,15.55,19079,-1000.0,0.0,1000.0,17079
2026-09-17,1540.TW,喬福,19.5,19.7,19.3,19.5,173983,58000.0,0.0,4000.0,111983
2026-09-17,1541.TW,錩泰,20.9,20.9,20.65,20.85,11000,-1000.0,0.0,1000.0,9000
2026-09-17,1558.TW,伸興,108.0,111.0,108.0,110.0,182294,40693.0,0.0,1000.0,140601
2026-09-17,1560.TW,中砂,750.0,815.0,750.0,815.0,3169755,530041.0,52000.0,107717.0,2479997
2026-09-17,1563.TW,巧新,74.0,77.4,74.0,76.2,695799,148612.0,0.0,2002.0,545185
2026-09-17,1568.TW,倉佑,29.5,31.0,29.5,30.35,466364,25040.0,0.0,240.0,441084
2026-09-17,1582.TW,信錦,70.4,71.4,70.3,70.5,225087,11434.0,0.0,-90.0,213563
2026-09-17,1583.TW,程泰,46.5,47.45,46.05,46.3,21129,0.0,0.0,2000.0,19129
2026-09-17,1587.TW,吉茂,23.3,23.75,23.3,23.75,47669,21000.0,0.0,0.0,26669
2026-09-17,1590.TW,亞德客-KY,1230.0,1265.0,1230.0,1245.0,1181757,-227512.0,-1092.0,1244.0,951909
2026-09-17,1597.TW,直得,139.0,141.5,137.5,138.0,1157014,-96568.0,0.0,-11355.0,1049091
2026-09-17,1598.TW,岱宇,20.15,20.35,20.15,20.3,94541,50000.0,0.0,1000.0,43541
2026-09-17,1603.TW,華電,30.1,30.25,30.0,30.25,99981,46000.0,0.0,0.0,53981
2026-09-17,1604.TW,聲寶,23.35,23.55,23.35,23.5,189492,13664.0,0.0,3000.0,172828
2026-09-17,1605.TW,華新,37.35,37.55,36.85,37.15,9490729,1331900.0,30000.0,286449.0,7842380
2026-09-17,1608.TW,華榮,35.95,36.3,35.95,36.1,1226319,244714.0,0.0,-10778.0,970827
2026-09-17,1609.TW,大亞,37.5,37.85,37.45,37.65,3791122,1276087.0,0.0,4594.0,2510441
2026-09-17,1611.TW,中電,11.4,11.55,11.4,11.5,375457,20328.0,0.0,-9000.0,346129
2026-09-17,1612.TW,宏泰,34.9,35.1,34.9,34.95,1069242,96012.0,0.0,2427.0,970803
2026-09-17,1614.TW,三洋電,30.9,31.05,30.9,30.95,55309,7000.0,0.0,1000.0,47309
2026-09-17,1615.TW,大山,43.0,43.75,42.95,43.1,87261,8000.0,0.0,0.0,79261
2026-09-17,1616.TW,億泰,18.35,18.55,18.35,18.45,312552,128659.0,0.0,1000.0,182893
2026-09-17,1617.TW,榮星,18.1,18.7,18.1,18.45,293653,114902.0,0.0,1000.0,177751
2026-09-17,1618.TW,合機,38.55,39.15,38.55,38.95,287807,143011.0,0.0,923.0,143873
2026-09-17,1623.TW,大東電,204.0,207.0,204.0,204.0,26428,9000.0,0.0,797.0,16631
2026-09-17,1626.TW,艾美特-KY,9.65,9.7,9.54,9.69,45515,13000.0,0.0,0.0,32515
2026-09-17,1702.TW,南僑,32.35,32.7,32.3,32.7,118878,68309.0,0.0,1899.0,48670
2026-09-17,1707.TW,葡萄王,86.6,87.5,86.6,87.0,118639,-20655.0,0.0,-557.0,97427
2026-09-17,1708.TW,東鹼,49.35,51.5,49.35,51.1,4464810,1847972.0,0.0,69668.0,2547170
2026-09-17,1709.TW,和益,40.8,42.95,39.1,42.95,35011882,-122335.0,0.0,128493.0,34761054
2026-09-17,1710.TW,東聯,15.85,16.9,15.7,16.65,11642598,3177381.0,0.0,521662.0,7943555
2026-09-17,1711.TW,永光,39.7,40.8,39.6,39.6,4245817,433617.0,0.0,9123.0,3803077
2026-09-17,1712.TW,興農,39.8,40.0,39.7,39.75,294839,-76199.0,23448.0,2000.0,193192
2026-09-17,1713.TW,國化,41.8,42.05,41.65,41.8,258089,-66000.0,0.0,0.0,192089
2026-09-17,1714.TW,和桐,15.65,16.25,15.55,16.05,10370991,2497270.0,0.0,9091.0,7864630
2026-09-17,1717.TW,長興,71.7,72.3,71.2,71.3,6176640,-419790.0,0.0,-50481.0,5706369
2026-09-17,1718.TW,中纖,10.55,11.0,10.5,10.9,20789291,11689299.0,0.0,527273.0,8572719
2026-09-17,1720.TW,生達,55.9,56.1,55.9,56.1,91034,16000.0,0.0,2000.0,73034
2026-09-17,1721.TW,國慶科技,22.0,22.6,21.85,22.15,794138,147924.0,0.0,-1000.0,645214
2026-09-17,1722.TW,台肥,41.95,42.25,41.9,42.15,2303922,184000.0,-1000.0,18000.0,2100922
2026-09-17,1723.TW,中碳,80.5,81.4,80.3,81.0,415017,20147.0,3000.0,566.0,391304
2026-09-17,1725.TW,元禎,33.35,34.55,33.15,33.6,115368,29000.0,0.0,0.0,86368
2026-09-17,1726.TW,永記,76.6,77.8,76.6,76.9,18203,-1000.0,0.0,1000.0,16203
2026-09-17,1727.TW,中華化,98.7,105.0,97.7,105.0,15353455,3435056.0,0.0,138782.0,11779617
2026-09-17,1730.TW,花仙子,51.5,51.5,51.3,51.3,10427,-2000.0,0.0,0.0,8427
2026-09-17,1731.TW,美吾華,20.85,20.95,20.75,20.95,69247,12000.0,0.0,2000.0,55247
2026-09-17,1732.TW,毛寶,25.85,26.0,25.85,25.95,47577,12000.0,0.0,-4000.0,31577
2026-09-17,1733.TW,五鼎,30.1,30.4,30.05,30.35,38485,5000.0,0.0,0.0,33485
2026-09-17,1734.TW,杏輝,31.1,31.5,31.1,31.5,138861,37595.0,0.0,2000.0,99266
2026-09-17,1735.TW,日勝化,19.7,19.95,19.7,19.9,69879,1000.0,0.0,0.0,68879
2026-09-17,1736.TW,喬山,126.5,129.0,125.5,129.0,651676,320014.0,-60000.0,570.0,271092
2026-09-17,1737.TW,臺鹽,30.45,30.6,30.4,30.6,85609,-36000.0,0.0,1000.0,48609
2026-09-17,1752.TW,南光,31.5,31.5,31.2,31.3,46342,1000.0,0.0,0.0,45342
2026-09-17,1760.TW,寶齡富錦,55.1,55.1,54.0,54.4,77760,14000.0,0.0,1000.0,62760
2026-09-17,1762.TW,中化生,33.7,34.2,33.65,33.8,56107,22000.0,0.0,1000.0,33107
2026-09-17,1773.TW,勝一,159.0,164.0,159.0,163.0,633018,223790.0,0.0,6588.0,402640
2026-09-17,1776.TW,展宇,18.25,18.9,18.25,18.55,166213,5000.0,0.0,1000.0,160213
2026-09-17,1783.TW,和康生,36.3,36.4,36.2,36.3,67867,6000.0,0.0,-16000.0,45867
2026-09-17,1786.TW,科妍,42.85,43.75,42.8,43.75,132933,48000.0,0.0,1005.0,83928
2026-09-17,1789.TW,神隆,18.2,19.85,18.2,19.6,2195512,372861.0,0.0,6013.0,1816638
2026-09-17,1795.TW,美時,179.0,181.5,177.5,180.0,772740,375948.0,0.0,2108.0,394684
2026-09-17,1802.TW,台玻,59.1,61.7,58.3,58.5,23405436,-105125.0,47000.0,445420.0,22807891
2026-09-17,1805.TW,寶徠,10.25,10.25,10.05,10.15,60136,2134.0,0.0,-1000.0,57002
2026-09-17,1806.TW,冠軍,7.92,8.0,7.92,7.97,109692,18000.0,0.0,5000.0,86692
2026-09-17,1808.TW,潤隆,33.65,34.45,33.2,34.15,2117102,1273390.0,0.0,5000.0,838712
2026-09-17,1809.TW,中釉,37.15,38.5,37.15,37.3,858357,179538.0,0.0,2791.0,676028
2026-09-17,1810.TW,和成,23.6,23.8,23.55,23.7,992140,396119.0,0.0,-9000.0,587021
2026-09-17,1817.TW,凱撒衛,40.1,40.25,40.1,40.25,14416,-6000.0,0.0,0.0,8416
2026-09-17,1903.TW,士紙,47.0,47.65,47.0,47.15,102241,4000.0,0.0,1526.0,96715
2026-09-17,1904.TW,正隆,24.45,25.1,24.4,25.0,1307142,733186.0,0.0,8000.0,565956
2026-09-17,1905.TW,華紙,13.1,13.5,13.1,13.5,1824107,741030.0,0.0,29917.0,1053160
2026-09-17,1906.TW,寶隆,10.85,10.95,10.85,10.85,38036,-3000.0,0.0,-1000.0,34036
2026-09-17,1907.TW,永豐餘,28.95,29.5,28.95,29.45,1248099,191015.0,0.0,-6000.0,1051084
2026-09-17,1909.TW,榮成,10.1,10.4,10.1,10.3,1752256,148576.0,0.0,-7000.0,1596680
2026-09-17,2002.TW,中鋼,18.7,18.8,18.65,18.7,17570221,-2671748.0,79000.0,423451.0,14396022
2026-09-17,2006.TW,東和鋼鐵,82.1,83.3,81.9,82.5,4340270,2783655.0,-527000.0,33674.0,995941
2026-09-17,2007.TW,燁興,6.8,6.9,6.76,6.81,71544,19000.0,0.0,4000.0,48544
2026-09-17,2008.TW,高興昌,31.35,31.4,30.75,30.9,22278,0.0,0.0,0.0,22278
2026-09-17,2009.TW,第一銅,39.2,39.25,38.95,39.2,784797,240968.0,0.0,4374.0,539455
2026-09-17,2010.TW,春源,21.65,21.9,21.6,21.9,666352,247100.0,0.0,9000.0,410252
2026-09-17,2012.TW,春雨,14.0,14.35,14.0,14.1,87049,-6000.0,0.0,1000.0,80049
2026-09-17,2013.TW,中鋼構,41.3,41.7,41.3,41.35,19243,-2000.0,0.0,1000.0,16243
2026-09-17,2014.TW,中鴻,16.4,16.55,16.3,16.55,1131865,311523.0,0.0,6000.0,814342
2026-09-17,2015.TW,豐興,63.8,64.3,63.8,64.2,59466,33199.0,0.0,3000.0,23267
2026-09-17,2017.TW,官田鋼,8.73,8.81,8.7,8.74,282016,53085.0,0.0,4000.0,224931
2026-09-17,2020.TW,美亞,21.45,21.55,21.4,21.5,131259,23341.0,0.0,1000.0,106918
2026-09-17,2022.TW,聚亨,7.17,7.21,7.1,7.18,245712,93832.0,0.0,3000.0,148880
2026-09-17,2023.TW,燁輝,13.7,13.75,13.65,13.7,748868,-220980.0,0.0,7000.0,520888
2026-09-17,2024.TW,志聯,12.85,12.9,12.8,12.9,23317,0.0,0.0,0.0,23317
2026-09-17,2025.TW,千興,12.2,12.35,12.05,12.35,435184,248023.0,0.0,-1000.0,186161
2026-09-17,2027.TW,大成鋼,46.6,47.55,46.15,47.1,10660209,1564764.0,1985000.0,150654.0,6959791
2026-09-17,2028.TW,威致,15.6,15.65,15.5,15.6,102070,25000.0,0.0,4000.0,73070
2026-09-17,2029.TW,盛餘,20.65,20.85,20.65,20.85,335538,100795.0,0.0,12492.0,222251
2026-09-17,2030.TW,彰源,22.6,23.55,22.6,23.5,2176915,953152.0,0.0,9000.0,1214763
2026-09-17,2031.TW,新光鋼,43.6,44.3,43.45,44.3,430643,165909.0,0.0,6812.0,257922
2026-09-17,2032.TW,新鋼,16.65,16.9,16.65,16.85,248449,179170.0,0.0,0.0,69279
2026-09-17,2033.TW,佳大,27.95,30.85,27.8,30.85,3407460,303943.0,0.0,5994.0,3097523
2026-09-17,2034.TW,允強,20.85,21.1,20.55,21.05,1511513,956460.0,0.0,4103.0,550950
2026-09-17,2038.TW,海光,12.1,12.1,11.9,12.1,82819,30339.0,0.0,-1000.0,51480
2026-09-17,2049.TW,上銀,334.0,339.0,332.0,336.0,2515565,753765.0,-1000.0,34655.0,1726145
2026-09-17,2059.TW,川湖,12400.0,12730.0,12215.0,12295.0,453913,-124112.0,68056.0,6572.0,255173
2026-09-17,2062.TW,橋椿,18.05,18.2,18.0,18.05,200683,9289.0,0.0,3000.0,188394
2026-09-17,2069.TW,運錩,23.55,24.3,23.0,24.2,1277466,88552.0,0.0,0.0,1188914
2026-09-17,2072.TW,世紀風電,126.5,129.0,126.0,129.0,267657,110338.0,0.0,-818.0,156501
2026-09-17,2101.TW,南港,30.0,30.45,29.9,30.35,990883,-18509.0,0.0,5303.0,967071
2026-09-17,2102.TW,泰豐,17.85,18.2,17.85,18.1,216489,164000.0,0.0,8000.0,44489
2026-09-17,2103.TW,台橡,27.0,28.45,26.75,28.2,7673485,3616927.0,0.0,21413.0,4035145
2026-09-17,2104.TW,國際中橡,10.4,10.85,10.4,10.75,4747256,2383058.0,0.0,6000.0,2358198
2026-09-17,2105.TW,正新,29.95,30.3,29.9,30.1,3040799,-481000.0,0.0,2045.0,2557754
2026-09-17,2106.TW,建大,16.5,16.7,16.5,16.65,489854,-222037.0,0.0,7000.0,260817
2026-09-17,2107.TW,厚生,26.6,26.9,26.55,26.85,180048,8158.0,0.0,1000.0,170890
2026-09-17,2108.TW,南帝,28.2,29.25,28.05,29.0,733929,341035.0,0.0,17573.0,375321
2026-09-17,2109.TW,華豐,14.85,14.85,14.75,14.8,74865,3021.0,0.0,1000.0,70844
2026-09-17,2114.TW,鑫永銓,88.9,89.2,88.6,89.1,29204,-3000.0,0.0,2000.0,24204
2026-09-17,2115.TW,六暉-KY,23.7,24.1,23.7,23.95,95334,11000.0,0.0,1000.0,83334
2026-09-17,2201.TW,裕隆,29.9,30.65,29.85,30.6,3280401,1010112.0,0.0,36091.0,2234198
2026-09-17,2204.TW,中華,52.4,52.9,52.2,52.6,313527,27190.0,24731.0,1871.0,259735
2026-09-17,2206.TW,三陽工業,63.8,64.0,63.1,64.0,612614,249000.0,0.0,8000.0,355614
2026-09-17,2207.TW,和泰車,522.0,532.0,522.0,532.0,243250,37552.0,43000.0,11000.0,151698
2026-09-17,2208.TW,台船,19.0,19.0,18.9,19.0,1057680,192135.0,0.0,6000.0,859545
