Date,Ticker,Name,Open,High,Low,Close,Volume,ForeignNetBuy,TrustNetBuy,DealerNetBuy,RetailVolume
2026-09-18,1217.TW,愛之味,9.99,10.0,9.95,9.98,700951,104022.0,0.0,23000.0,573929
2026-09-18,1218.TW,泰山,14.4,14.7,14.35,14.7,822727,122673.0,0.0,13000.0,687054
2026-09-18,1219.TW,福壽,11.3,11.55,11.3,11.5,259700,144041.0,0.0,16000.0,99659
2026-09-18,1220.TW,台榮,10.85,10.85,10.75,10.85,67879,34286.0,0.0,2279.0,31314
2026-09-18,1225.TW,福懋油,25.0,25.05,24.6,24.6,80338,8091.0,0.0,4000.0,68247
2026-09-18,1227.TW,佳格,28.2,28.55,28.15,28.45,1000751,-131795.0,0.0,41997.0,826959
2026-09-18,1229.TW,聯華,40.2,40.85,40.15,40.85,5054355,393639.0,-12882.0,-84173.0,4563661
2026-09-18,1231.TW,聯華食,79.5,81.0,79.5,81.0,363095,90329.0,0.0,3000.0,269766
2026-09-18,1232.TW,大統益,155.0,155.5,154.0,155.5,89610,32788.0,0.0,7000.0,49822
2026-09-18,1233.TW,天仁,28.05,28.25,28.0,28.25,25055,9000.0,0.0,1000.0,15055
2026-09-18,1234.TW,黑松,33.35,33.4,33.1,33.1,66611,12000.0,0.0,4000.0,50611
2026-09-18,1235.TW,興泰,39.3,39.4,37.6,39.1,19189,5000.0,0.0,3000.0,11189
2026-09-18,1236.TW,宏亞,25.7,25.9,25.45,25.5,51950,5000.0,0.0,1000.0,45950
2026-09-18,1256.TW,鮮活果汁-KY,171.5,172.0,170.0,172.0,36572,-2175.0,0.0,-4000.0,30397
2026-09-18,1301.TW,台塑,65.4,65.6,64.2,65.0,29305397,-1085969.0,-2000.0,-159103.0,28058325
2026-09-18,1303.TW,南亞,240.5,245.0,234.0,238.0,82174219,-10938712.0,443167.0,30891.0,70761449
2026-09-18,1304.TW,台聚,12.6,12.6,12.25,12.25,2435939,-731356.0,0.0,51106.0,1653477
2026-09-18,1305.TW,華夏,12.35,12.35,11.95,11.95,1980829,-1038748.0,0.0,22002.0,920079
2026-09-18,1307.TW,三芳,30.8,30.85,30.45,30.55,311570,-80564.0,-4998.0,-2625.0,223383
2026-09-18,1308.TW,亞聚,14.45,14.45,14.05,14.1,1428063,-389361.0,0.0,25231.0,1013471
2026-09-18,1309.TW,台達化,14.0,14.0,13.6,13.7,1974270,-228535.0,0.0,13907.0,1731828
2026-09-18,1310.TW,台苯,8.99,8.99,8.73,8.75,5166568,-987061.0,0.0,20000.0,4159507
2026-09-18,1312.TW,國喬,15.1,15.15,14.5,14.7,14207755,-2452622.0,0.0,-70339.0,11684794
2026-09-18,1313.TW,聯成,12.25,12.3,12.05,12.25,3388599,-371134.0,0.0,10056.0,3007409
2026-09-18,1314.TW,中石化,9.11,9.37,8.87,8.96,151096127,3440796.0,0.0,492749.0,147162582
2026-09-18,1315.TW,達新,67.3,68.4,66.6,68.2,88955,15000.0,0.0,0.0,73955
2026-09-18,1316.TW,上曜,11.15,11.25,10.7,10.75,3855687,-311857.0,0.0,5480.0,3538350
2026-09-18,1319.TW,東陽,80.3,80.5,79.6,80.5,1228066,413694.0,-1050.0,35000.0,778322
2026-09-18,1321.TW,大洋,33.0,33.0,32.55,32.7,93200,4000.0,0.0,10000.0,79200
2026-09-18,1323.TW,永裕,21.45,21.45,21.3,21.4,24417,2000.0,0.0,1000.0,21417
2026-09-18,1324.TW,地球,10.0,10.05,9.99,9.99,26146,6000.0,0.0,0.0,20146
2026-09-18,1325.TW,恆大,25.85,25.9,25.6,25.65,181589,51990.0,0.0,1000.0,128599
2026-09-18,1326.TW,台化,69.1,69.2,67.1,68.1,24373131,-2370030.0,442000.0,-158568.0,21402533
2026-09-18,1337.TW,再生-KY,4.46,4.5,4.4,4.45,511141,5000.0,0.0,2000.0,504141
2026-09-18,1338.TW,廣華-KY,14.3,14.3,14.2,14.25,63748,8000.0,0.0,1000.0,54748
2026-09-18,1339.TW,昭輝,42.95,43.5,42.9,43.3,90025,49000.0,0.0,5000.0,36025
2026-09-18,1340.TW,勝悅-KY,5.21,5.21,5.16,5.2,57784,42010.0,0.0,2000.0,13774
2026-09-18,1341.TW,富林-KY,60.0,60.0,59.7,59.7,3003,0.0,0.0,1000.0,2003
2026-09-18,1342.TW,八貫,101.0,102.0,100.5,102.0,120645,11468.0,0.0,1000.0,108177
2026-09-18,1402.TW,遠東新,28.1,28.15,27.7,28.1,17306879,1456670.0,-1913390.0,382238.0,13554581
2026-09-18,1409.TW,新纖,25.15,25.15,24.5,24.5,7829976,-1334883.0,0.0,151855.0,6343238
2026-09-18,1410.TW,南染,24.4,24.65,24.3,24.35,20005,2000.0,0.0,1000.0,17005
2026-09-18,1413.TW,宏洲,9.11,9.29,9.04,9.24,36030,6000.0,0.0,2000.0,28030
2026-09-18,1414.TW,東和,17.3,17.35,17.05,17.35,136248,-60409.0,0.0,4000.0,71839
2026-09-18,1416.TW,廣豐,11.3,11.5,11.3,11.5,248639,-71324.0,0.0,-3000.0,174315
2026-09-18,1417.TW,嘉裕,8.12,8.12,7.97,8.02,243862,-109000.0,0.0,6000.0,128862
2026-09-18,1418.TW,東華,17.55,17.75,17.4,17.65,23292,1000.0,0.0,1000.0,21292
2026-09-18,1419.TW,新紡,66.3,66.7,66.0,66.4,61759,25000.0,0.0,13000.0,23759
2026-09-18,1423.TW,利華,35.0,35.5,35.0,35.5,14645,9000.0,0.0,1000.0,4645
2026-09-18,1432.TW,大魯閣,15.0,15.05,14.95,15.0,46375,8000.0,0.0,1000.0,37375
2026-09-18,1434.TW,福懋,18.0,18.0,17.7,17.8,1929461,-191836.0,0.0,78000.0,1659625
2026-09-18,1435.TW,中福,22.9,23.0,22.55,23.0,14494,7000.0,0.0,1000.0,6494
2026-09-18,1436.TW,華友聯,38.1,39.4,38.1,38.65,645083,80447.0,0.0,5000.0,559636
2026-09-18,1437.TW,勤益控,32.5,33.1,32.45,33.1,326881,39000.0,0.0,-2000.0,285881
2026-09-18,1438.TW,三地開發,22.2,22.75,22.0,22.4,90331,23000.0,0.0,1000.0,66331
2026-09-18,1439.TW,雋揚,29.5,29.5,29.0,29.1,8044,1000.0,0.0,2000.0,5044
2026-09-18,1440.TW,南紡,13.55,13.55,13.3,13.45,1162303,-178437.0,0.0,80000.0,903866
2026-09-18,1442.TW,名軒,31.0,31.55,30.9,31.4,1233837,-93149.0,0.0,6000.0,1134688
2026-09-18,1443.TW,立益物流,23.95,23.95,23.45,23.5,9502,2000.0,0.0,3000.0,4502
2026-09-18,1444.TW,力麗,7.03,7.05,6.81,6.81,3325779,-1073754.0,0.0,617000.0,1635025
2026-09-18,1445.TW,大宇,10.1,10.2,10.1,10.2,45601,12000.0,0.0,1000.0,32601
2026-09-18,1446.TW,宏和,13.8,13.85,13.65,13.75,179675,24000.0,0.0,2000.0,153675
2026-09-18,1447.TW,力鵬,6.63,6.63,6.44,6.47,963238,-389368.0,0.0,11000.0,562870
2026-09-18,1449.TW,佳和,12.3,12.45,12.2,12.3,265785,21719.0,0.0,2197.0,241869
2026-09-18,1451.TW,年興,17.1,17.1,17.05,17.1,48435,-23000.0,0.0,3000.0,22435
2026-09-18,1452.TW,宏益,10.8,10.85,10.75,10.8,59436,-20099.0,0.0,1000.0,38337
2026-09-18,1453.TW,大將,11.35,11.35,10.95,11.1,70272,-6000.0,0.0,2000.0,62272
2026-09-18,1454.TW,台富,12.9,12.9,12.55,12.6,13678,3000.0,0.0,2000.0,8678
2026-09-18,1455.TW,集盛,9.92,9.95,9.74,9.95,1004247,3349.0,0.0,-61000.0,939898
2026-09-18,1456.TW,怡華,14.2,14.4,14.0,14.05,93472,32208.0,0.0,7000.0,54264
2026-09-18,1457.TW,宜進,14.45,14.55,14.45,14.55,153691,-65000.0,0.0,3000.0,85691
2026-09-18,1459.TW,聯發,15.85,15.9,15.6,15.6,170958,25000.0,0.0,5000.0,140958
2026-09-18,1460.TW,宏遠,6.38,6.4,6.35,6.38,154660,4726.0,0.0,8000.0,141934
2026-09-18,1463.TW,強盛新,17.4,17.5,17.3,17.5,31618,20000.0,0.0,2000.0,9618
2026-09-18,1464.TW,得力,9.98,9.98,9.93,9.95,146158,-15000.0,0.0,7000.0,124158
2026-09-18,1465.TW,偉全,11.55,11.75,11.55,11.7,221714,46944.0,0.0,1000.0,173770
2026-09-18,1466.TW,聚隆,15.05,15.05,14.85,15.0,201082,-1336.0,0.0,-1000.0,198746
2026-09-18,1467.TW,南緯,8.29,8.29,8.1,8.1,110965,4000.0,0.0,2000.0,104965
2026-09-18,1468.TW,昶和,13.0,13.3,12.9,13.25,56000,6000.0,0.0,3000.0,47000
2026-09-18,1470.TW,大統新創,24.1,24.5,24.1,24.5,10034,7000.0,0.0,1000.0,2034
2026-09-18,1471.TW,首利,9.44,9.55,9.35,9.36,173295,7000.0,0.0,2000.0,164295
2026-09-18,1472.TW,三洋實業,87.0,87.7,86.9,87.4,102427,-9000.0,0.0,-26000.0,67427
2026-09-18,1473.TW,台南,19.75,19.8,19.7,19.8,53890,-16589.0,0.0,2000.0,35301
2026-09-18,1474.TW,弘裕,10.1,10.1,9.91,10.05,48177,-17000.0,0.0,3000.0,28177
2026-09-18,1475.TW,業旺,25.85,26.4,25.85,26.25,12000,2000.0,0.0,0.0,10000
2026-09-18,1476.TW,儒鴻,284.5,285.5,282.0,282.0,1103191,-465508.0,74239.0,24827.0,538617
2026-09-18,1477.TW,聚陽,193.0,194.5,192.0,194.0,2075757,-68313.0,-202003.0,23909.0,1781532
2026-09-18,1503.TW,士電,199.0,200.0,197.0,199.5,1106082,-201296.0,74000.0,17785.0,813001
2026-09-18,1504.TW,東元,71.0,71.2,69.5,69.5,8408962,-3762700.0,13936.0,136788.0,4495538
2026-09-18,1506.TW,正道,9.81,9.83,9.7,9.76,104103,-22000.0,0.0,4000.0,78103
2026-09-18,1512.TW,瑞利,6.19,6.33,6.19,6.26,42767,9000.0,0.0,2000.0,31767
2026-09-18,1513.TW,中興電,166.5,167.5,165.0,167.0,2736864,-36190.0,431918.0,79393.0,2189363
2026-09-18,1514.TW,亞力,102.0,102.0,100.5,101.5,716660,91141.0,0.0,11000.0,614519
2026-09-18,1515.TW,力山,29.7,30.6,28.65,30.6,902436,256100.0,0.0,7128.0,639208
2026-09-18,1516.TW,川飛,13.35,13.65,13.05,13.6,178820,3999.0,0.0,0.0,174821
2026-09-18,1517.TW,利奇,10.55,10.55,10.4,10.45,225979,54000.0,0.0,6000.0,165979
2026-09-18,1519.TW,華城,713.0,722.0,712.0,721.0,1379950,273189.0,22000.0,39423.0,1045338
2026-09-18,1521.TW,大億,25.2,25.2,24.95,24.95,19183,1000.0,0.0,2000.0,16183
2026-09-18,1522.TW,堤維西,26.4,27.0,25.7,26.0,841918,-209624.0,0.0,11016.0,621278
2026-09-18,1524.TW,耿鼎,26.25,26.35,26.1,26.1,257345,675.0,0.0,3000.0,253670
2026-09-18,1525.TW,江申,64.1,65.0,64.0,65.0,8020,2000.0,0.0,1000.0,5020
2026-09-18,1526.TW,日馳,14.85,15.2,14.8,15.0,171017,-27000.0,0.0,-2000.0,142017
2026-09-18,1527.TW,鑽全,32.4,32.6,32.35,32.35,290853,-8000.0,0.0,1000.0,281853
2026-09-18,1528.TW,恩德,24.1,24.7,23.6,24.6,7793176,316556.0,0.0,2607.0,7474013
2026-09-18,1529.TW,樂事綠能,14.85,15.4,14.8,15.25,1382976,176908.0,0.0,28000.0,1178068
2026-09-18,1530.TW,亞崴,27.3,27.3,27.0,27.0,23906,5000.0,0.0,975.0,17931
2026-09-18,1531.TW,高林股,11.75,11.85,11.65,11.8,201208,-80000.0,0.0,2000.0,119208
2026-09-18,1532.TW,勤美,22.6,22.9,22.6,22.85,682584,169323.0,0.0,19000.0,494261
2026-09-18,1533.TW,車王電,31.25,31.25,30.4,30.55,96421,2000.0,0.0,1000.0,93421
2026-09-18,1535.TW,中宇,45.0,46.2,45.0,45.9,49484,28000.0,0.0,2000.0,19484
2026-09-18,1536.TW,和大,46.7,46.9,46.2,46.35,1030923,-293349.0,0.0,26181.0,711393
2026-09-18,1537.TW,廣隆,115.0,117.0,114.5,117.0,196683,47000.0,0.0,-14000.0,135683
2026-09-18,1538.TW,正峰,0.0,0.0,0.0,0.0,1252,0.0,0.0,0.0,1252
2026-09-18,1539.TW,巨庭,16.1,16.1,15.55,15.75,42179,7000.0,0.0,1000.0,34179
2026-09-18,1540.TW,喬福,19.75,19.75,19.5,19.65,55597,10000.0,0.0,1000.0,44597
2026-09-18,1541.TW,錩泰,20.75,21.3,20.75,21.2,10000,4000.0,0.0,2000.0,4000
2026-09-18,1558.TW,伸興,109.0,111.0,109.0,111.0,139392,57000.0,0.0,3000.0,79392
2026-09-18,1560.TW,中砂,855.0,896.0,813.0,896.0,6133920,-314121.0,298000.0,-807.0,5520992
2026-09-18,1563.TW,巧新,76.4,76.4,73.8,73.8,402351,-210628.0,0.0,2997.0,188726
2026-09-18,1568.TW,倉佑,30.55,30.9,29.9,30.65,296101,-47805.0,0.0,13381.0,234915
2026-09-18,1582.TW,信錦,70.8,71.3,70.5,70.9,279538,-9928.0,0.0,5466.0,264144
2026-09-18,1583.TW,程泰,48.2,48.2,47.3,47.3,22145,-7000.0,0.0,2000.0,13145
2026-09-18,1587.TW,吉茂,23.4,23.75,23.3,23.75,84010,24000.0,0.0,1000.0,59010
2026-09-18,1590.TW,亞德客-KY,1250.0,1270.0,1220.0,1220.0,1438559,-319178.0,7000.0,24524.0,1087857
2026-09-18,1597.TW,直得,140.5,140.5,137.0,138.5,642026,-33114.0,0.0,1328.0,607584
2026-09-18,1598.TW,岱宇,20.35,20.45,20.0,20.0,151423,-62846.0,0.0,7000.0,81577
2026-09-18,1603.TW,華電,30.35,30.35,30.1,30.3,110553,48000.0,0.0,18000.0,44553
2026-09-18,1604.TW,聲寶,23.5,23.6,23.4,23.55,143466,-52000.0,0.0,16000.0,75466
2026-09-18,1605.TW,華新,37.5,37.55,36.65,37.1,31559223,-5197241.0,-282327.0,242291.0,25837364
2026-09-18,1608.TW,華榮,36.2,36.4,35.7,35.8,1596792,-746678.0,-4937.0,17622.0,827555
2026-09-18,1609.TW,大亞,37.95,38.0,37.5,38.0,3295843,600903.0,0.0,42051.0,2652889
2026-09-18,1611.TW,中電,11.45,11.7,11.1,11.1,9059399,-4190496.0,0.0,1297000.0,3571903
2026-09-18,1612.TW,宏泰,35.1,35.1,34.75,35.05,426450,39000.0,-4559.0,-4991.0,377900
2026-09-18,1614.TW,三洋電,31.05,31.4,31.0,31.2,76576,18000.0,0.0,2000.0,56576
2026-09-18,1615.TW,大山,43.15,43.4,42.7,42.7,112779,-32964.0,0.0,23000.0,56815
2026-09-18,1616.TW,億泰,18.45,18.6,18.3,18.5,253957,127341.0,0.0,1983.0,124633
2026-09-18,1617.TW,榮星,18.7,18.85,18.35,18.55,376497,79355.0,0.0,2000.0,295142
2026-09-18,1618.TW,合機,39.2,39.35,38.95,39.35,337722,171091.0,0.0,-2000.0,164631
2026-09-18,1623.TW,大東電,205.5,208.5,202.0,208.5,89633,41000.0,0.0,24.0,48609
2026-09-18,1626.TW,艾美特-KY,9.56,9.75,9.56,9.75,96251,6000.0,0.0,3000.0,87251
2026-09-18,1702.TW,南僑,32.75,32.95,32.65,32.95,189111,71170.0,0.0,18000.0,99941
2026-09-18,1707.TW,葡萄王,87.1,87.3,86.6,87.3,305573,-84090.0,0.0,4990.0,216493
2026-09-18,1708.TW,東鹼,51.5,51.5,50.4,50.7,2260291,335169.0,0.0,-46919.0,1878203
2026-09-18,1709.TW,和益,41.85,42.0,38.7,39.2,48187619,-13361132.0,0.0,-70260.0,34756227
2026-09-18,1710.TW,東聯,16.65,16.7,16.05,16.35,6039871,-612493.0,0.0,-189730.0,5237648
2026-09-18,1711.TW,永光,40.15,40.2,39.1,39.4,2704394,-530496.0,0.0,-2760.0,2171138
2026-09-18,1712.TW,興農,39.85,40.05,39.65,40.05,641546,-159572.0,37159.0,22450.0,422365
2026-09-18,1713.TW,國化,41.85,41.9,41.3,41.85,444606,-71000.0,0.0,-2000.0,371606
2026-09-18,1714.TW,和桐,16.25,16.25,15.65,15.7,7933467,-2400078.0,0.0,-20612.0,5512777
2026-09-18,1717.TW,長興,72.0,72.5,70.8,71.4,6856264,-1557260.0,686000.0,80922.0,4532082
2026-09-18,1718.TW,中纖,11.05,11.05,10.6,10.6,13481923,-4697300.0,0.0,-219360.0,8565263
2026-09-18,1720.TW,生達,56.1,56.3,55.9,56.0,143095,-60000.0,0.0,12000.0,71095
2026-09-18,1721.TW,國慶科技,22.4,22.4,21.6,22.0,668329,-52893.0,0.0,2000.0,613436
2026-09-18,1722.TW,台肥,42.25,42.5,42.15,42.4,2823597,150689.0,266000.0,62000.0,2344908
2026-09-18,1723.TW,中碳,81.2,81.6,80.6,80.6,505154,-205280.0,0.0,18886.0,280988
2026-09-18,1725.TW,元禎,33.55,34.6,33.55,34.0,45317,14000.0,0.0,2000.0,29317
2026-09-18,1726.TW,永記,78.1,78.1,76.8,76.9,18252,-180.0,0.0,3000.0,15072
2026-09-18,1727.TW,中華化,105.0,109.5,102.0,106.0,16587496,1690882.0,0.0,-222646.0,14673968
2026-09-18,1730.TW,花仙子,51.5,51.5,51.3,51.3,8477,1000.0,0.0,1000.0,6477
2026-09-18,1731.TW,美吾華,20.95,20.95,20.8,20.9,73985,29000.0,0.0,1000.0,43985
2026-09-18,1732.TW,毛寶,25.9,26.05,25.9,26.05,30196,11000.0,0.0,0.0,19196
2026-09-18,1733.TW,五鼎,30.7,30.7,30.15,30.15,83419,-15000.0,0.0,1000.0,67419
2026-09-18,1734.TW,杏輝,31.4,32.8,31.3,32.8,214826,39686.0,0.0,-4000.0,171140
2026-09-18,1735.TW,日勝化,19.85,20.65,19.8,20.55,88184,3000.0,0.0,43.0,85141
2026-09-18,1736.TW,喬山,128.5,129.0,124.5,125.5,768796,-104076.0,-90000.0,15768.0,558952
2026-09-18,1737.TW,臺鹽,30.5,30.65,29.3,29.3,4382074,-1419880.0,0.0,56000.0,2906194
2026-09-18,1752.TW,南光,31.3,31.45,31.3,31.35,30247,9000.0,0.0,1000.0,20247
2026-09-18,1760.TW,寶齡富錦,54.8,54.8,53.6,53.6,178161,-54785.0,0.0,1000.0,122376
2026-09-18,1762.TW,中化生,33.8,34.1,33.5,34.1,53487,21000.0,0.0,5000.0,27487
2026-09-18,1773.TW,勝一,163.5,164.0,161.5,163.5,455247,11761.0,0.0,4896.0,438590
2026-09-18,1776.TW,展宇,18.6,18.9,18.1,18.3,143396,-12000.0,0.0,3000.0,128396
2026-09-18,1783.TW,和康生,36.4,36.7,36.3,36.7,100100,35000.0,0.0,-9000.0,56100
2026-09-18,1786.TW,科妍,43.75,44.65,43.4,43.55,246814,2000.0,0.0,14965.0,229849
2026-09-18,1789.TW,神隆,19.4,19.4,18.8,19.0,1331150,-321048.0,0.0,52000.0,958102
2026-09-18,1795.TW,美時,180.0,181.0,178.5,180.0,672438,-50492.0,0.0,674.0,621272
2026-09-18,1802.TW,台玻,59.5,61.3,57.9,58.8,33184205,-6341528.0,123000.0,341689.0,26377988
2026-09-18,1805.TW,寶徠,10.3,10.3,10.1,10.2,68553,18000.0,0.0,2000.0,48553
2026-09-18,1806.TW,冠軍,7.97,8.01,7.95,8.01,93285,6944.0,0.0,16000.0,70341
2026-09-18,1808.TW,潤隆,36.0,37.15,35.1,35.9,4369682,2077175.0,0.0,-1000.0,2291507
2026-09-18,1809.TW,中釉,38.0,39.1,37.5,38.6,2481840,-57970.0,0.0,5328.0,2418542
2026-09-18,1810.TW,和成,23.95,24.1,23.7,24.05,1302856,529660.0,0.0,10000.0,763196
2026-09-18,1817.TW,凱撒衛,40.25,40.45,40.25,40.45,45500,-3000.0,0.0,1019.0,41481
2026-09-18,1903.TW,士紙,47.3,47.75,46.15,46.15,156743,-94558.0,0.0,25000.0,37185
2026-09-18,1904.TW,正隆,24.9,25.0,24.7,24.75,1038643,-208938.0,0.0,72000.0,757705
2026-09-18,1905.TW,華紙,13.5,13.5,13.25,13.25,2071205,-757488.0,0.0,12412.0,1301305
2026-09-18,1906.TW,寶隆,10.95,11.0,10.75,10.9,75296,-19000.0,0.0,5000.0,51296
2026-09-18,1907.TW,永豐餘,29.4,29.55,29.25,29.25,820772,-83176.0,0.0,94000.0,643596
2026-09-18,1909.TW,榮成,10.3,10.35,10.15,10.15,1400753,-203000.0,0.0,59241.0,1138512
2026-09-18,2002.TW,中鋼,18.8,18.85,18.7,18.75,25507630,-1699231.0,14578.0,763000.0,23030821
2026-09-18,2006.TW,東和鋼鐵,83.0,89.0,82.9,87.6,4908459,2070755.0,-483257.0,-18773.0,2335674
2026-09-18,2007.TW,燁興,6.92,6.92,6.88,6.91,117621,54000.0,0.0,5000.0,58621
2026-09-18,2008.TW,高興昌,30.9,31.15,30.55,30.95,19411,3000.0,0.0,3000.0,13411
2026-09-18,2009.TW,第一銅,39.65,39.7,39.2,39.6,989716,365000.0,0.0,14513.0,610203
2026-09-18,2010.TW,春源,22.0,22.0,21.8,22.0,678992,20865.0,0.0,26000.0,632127
2026-09-18,2012.TW,春雨,14.1,14.2,14.0,14.2,53003,17000.0,0.0,4000.0,32003
2026-09-18,2013.TW,中鋼構,41.6,41.7,41.1,41.1,111790,-51808.0,0.0,18054.0,41928
2026-09-18,2014.TW,中鴻,16.55,16.65,16.45,16.55,1533951,331000.0,0.0,61000.0,1141951
2026-09-18,2015.TW,豐興,64.2,65.0,64.2,65.0,452795,7070.0,0.0,32000.0,413725
2026-09-18,2017.TW,官田鋼,8.81,9.0,8.74,8.91,568646,-49086.0,0.0,28000.0,491560
2026-09-18,2020.TW,美亞,21.5,21.7,21.4,21.4,245311,-23805.0,0.0,10000.0,211506
2026-09-18,2022.TW,聚亨,7.21,7.21,7.1,7.19,303045,88602.0,0.0,3000.0,211443
2026-09-18,2023.TW,燁輝,13.85,13.85,13.6,13.6,2143416,-933292.0,0.0,75000.0,1135124
2026-09-18,2024.TW,志聯,12.85,13.0,12.85,13.0,14007,1000.0,0.0,1000.0,12007
2026-09-18,2025.TW,千興,12.35,12.45,12.25,12.4,195227,44332.0,0.0,2000.0,148895
2026-09-18,2027.TW,大成鋼,47.3,47.65,46.9,47.35,12398697,1231443.0,4755.0,-150135.0,11012364
2026-09-18,2028.TW,威致,15.65,15.75,15.6,15.7,32252,12000.0,0.0,5000.0,15252
2026-09-18,2029.TW,盛餘,20.85,21.05,20.8,20.9,209508,14717.0,0.0,17000.0,177791
2026-09-18,2030.TW,彰源,23.75,24.95,23.45,24.95,6056164,424361.0,0.0,-9000.0,5622803
2026-09-18,2031.TW,新光鋼,44.25,45.0,44.25,45.0,836588,418656.0,-3896.0,11815.0,402221
2026-09-18,2032.TW,新鋼,17.05,17.15,16.85,17.1,483364,177079.0,0.0,2000.0,304285
2026-09-18,2033.TW,佳大,32.45,33.9,31.5,33.9,4589786,966305.0,0.0,-1267.0,3622214
2026-09-18,2034.TW,允強,21.0,21.45,20.9,21.45,2245758,1501667.0,0.0,12485.0,731606
2026-09-18,2038.TW,海光,12.1,12.2,12.05,12.15,102447,23125.0,0.0,8000.0,71322
2026-09-18,2049.TW,上銀,339.5,341.5,331.0,334.5,2691002,-567539.0,-4419.0,-28718.0,2090326
2026-09-18,2059.TW,川湖,12600.0,12730.0,12230.0,12495.0,486160,-129133.0,2330.0,-1662.0,353035
2026-09-18,2062.TW,橋椿,18.1,18.3,18.1,18.3,99689,-298.0,0.0,9000.0,90391
2026-09-18,2069.TW,運錩,24.15,24.8,24.1,24.5,986308,230336.0,0.0,0.0,755972
2026-09-18,2072.TW,世紀風電,130.0,132.5,130.0,130.0,245780,-69168.0,0.0,2000.0,174612
2026-09-18,2101.TW,南港,30.9,30.9,30.45,30.6,1687821,-58637.0,0.0,34672.0,1594512
2026-09-18,2102.TW,泰豐,17.9,18.15,17.25,17.25,7238628,-4103335.0,0.0,60000.0,3075293
2026-09-18,2103.TW,台橡,28.35,28.35,27.3,27.6,4600637,-1157915.0,0.0,4311.0,3438411
2026-09-18,2104.TW,國際中橡,10.75,10.75,10.5,10.55,2764742,-670659.0,0.0,48000.0,2046083
2026-09-18,2105.TW,正新,30.3,30.3,30.0,30.0,6716662,-2168932.0,64621.0,172681.0,4310428
2026-09-18,2106.TW,建大,16.55,16.7,16.4,16.4,2304880,-947141.0,0.0,83000.0,1274739
2026-09-18,2107.TW,厚生,27.05,27.3,26.8,27.3,401596,161987.0,0.0,-5000.0,234609
2026-09-18,2108.TW,南帝,29.05,29.1,28.6,28.6,732923,-112973.0,0.0,33814.0,586136
2026-09-18,2109.TW,華豐,14.95,14.95,14.65,14.7,171350,9709.0,0.0,4000.0,157641
2026-09-18,2114.TW,鑫永銓,89.4,89.8,89.0,89.5,16392,-1000.0,0.0,0.0,15392
2026-09-18,2115.TW,六暉-KY,24.0,24.0,23.75,23.8,32100,9000.0,0.0,1000.0,22100
2026-09-18,2201.TW,裕隆,30.75,30.75,29.6,29.6,14231607,-2715270.0,-143000.0,180733.0,11192604
2026-09-18,2204.TW,中華,52.9,53.0,52.5,52.7,579290,-127995.0,36265.0,31645.0,383385
